V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
chr17,79052089,79052816,.,938,.,19.46407,-1,-1,343,1.198382,2.259102,79052089,79052816,12.25792,535,79052100,79052791,7.20615,141
chr1,91405960,91406235,.,959,.,19.45817,-1,-1,152,1.243699,2.310163,91405960,91406235,11.49348,146,91405994,91406191,7.96469,125
chr1,124045670,124046279,.,959,.,19.45817,-1,-1,147,1.245259,2.311241,124045670,124046279,11.49348,156,124045685,124046101,7.96469,124
chr11,5059726,5060137,.,966,.,19.45817,-1,-1,144,1.25996,2.327074,5059726,5060137,11.49348,139,5059739,5060058,7.96469,137
chr11,116055989,116056275,.,955,.,19.45817,-1,-1,161,1.234152,2.300121,116055989,116056275,11.49348,146,116056036,116056245,7.96469,129
chr13,12340518,12340872,.,965,.,19.45817,-1,-1,243,1.259102,2.32599,12340518,12340872,11.49348,225,12340637,12340841,7.96469,142
chr13,26769256,26769650,.,958,.,19.45817,-1,-1,253,1.242143,2.308008,26769256,26769650,11.49348,248,26769381,26769637,7.96469,134
chr14,121062723,121062953,.,961,.,19.45817,-1,-1,136,1.250842,2.316265,121062723,121062953,11.49348,145,121062751,121062924,7.96469,99
chr17,85621294,85622176,.,956,.,19.45817,-1,-1,411,1.23772,2.304425,85621294,85622176,11.49348,681,85621311,85622093,7.96469,125
chr18,77484087,77484485,.,958,.,19.45817,-1,-1,283,1.242292,2.308726,77484087,77484485,11.49348,287,77484243,77484440,7.96469,123
chr19,6831015,6831483,.,945,.,19.45817,-1,-1,207,1.21407,2.27704,6831015,6831483,11.49348,198,6831092,6831465,7.96469,140
chr2,74675050,74675849,.,949,.,19.45817,-1,-1,246,1.224591,2.286961,74675050,74675849,11.49348,258,74675146,74675561,7.96469,139
chr5,77460018,77460286,.,953,.,19.45817,-1,-1,90,1.231222,2.295834,77460018,77460286,11.49348,152,77460022,77460188,7.96469,24
chr5,116444531,116444849,.,968,.,19.45817,-1,-1,135,1.265374,2.333218,116444531,116444849,11.49348,138,116444544,116444816,7.96469,120
chr7,16158722,16159219,.,983,.,19.45817,-1,-1,197,1.298076,2.368386,16158722,16159219,11.49348,172,16158740,16159119,7.96469,204
chr7,102113070,102113667,.,961,.,19.45817,-1,-1,408,1.25145,2.316624,102113070,102113667,11.49348,448,102113286,102113575,7.96469,153
chr8,70768254,70768992,.,945,.,19.45817,-1,-1,314,1.213182,2.275979,70768254,70768992,11.49348,417,70768345,70768768,7.96469,120
chr8,95242124,95242463,.,973,.,19.45817,-1,-1,145,1.27207,2.343794,95242124,95242463,11.49348,182,95242157,95242379,7.96469,76
chr8,120207951,120208411,.,969,.,19.45817,-1,-1,251,1.266034,2.333943,120207951,120208411,11.49348,186,120208041,120208404,7.96469,227
chr2,6212775,6213273,.,910,.,19.45364,-1,-1,218,1.138493,2.191751,6212775,6213273,10.35113,139,6212806,6213219,9.10251,266
chr5,112228427,112229220,.,914,.,19.45364,-1,-1,302,1.147379,2.202634,112228427,112229220,10.35113,189,112228470,112229144,9.10251,373
chr8,107056228,107056654,.,732,.,19.45003,-1,-1,289,0.753341,1.764242,107056245,107056654,8.47727,276,107056228,107056638,10.97276,286
chr10,53750671,53751694,.,944,.,19.44915,-1,-1,253,1.211666,2.273511,53750671,53751694,10.85495,255,53750771,53751479,8.5942,152
chr1,180777701,180778575,.,936,.,19.44382,-1,-1,201,1.192892,2.254196,180777701,180778575,12.38354,204,180777718,180778261,7.06028,181
chr1,133908451,133908834,.,853,.,19.43895,-1,-1,151,1.011426,2.055183,133908464,133908834,9.5779,186,133908451,133908809,9.86105,104
chr4,104366928,104367893,.,867,.,19.43895,-1,-1,577,1.039704,2.089983,104366928,104367893,9.5779,340,104366949,104367864,9.86105,793
chr7,67803341,67803884,.,866,.,19.43895,-1,-1,379,1.036826,2.087684,67803341,67803884,9.5779,389,67803656,67803852,9.86105,55
chr15,79328037,79328510,.,920,.,19.43833,-1,-1,290,1.159014,2.215661,79328037,79328510,10.24882,320,79328114,79328483,9.18951,183
chr3,51358687,51359164,.,380,.,19.43661,-1,-1,199,0.048696,0.916756,51358687,51359164,15.6439,208,51358841,51358995,3.79271,36
chr14,54883107,54883863,.,955,.,19.4362,-1,-1,444,1.234621,2.300479,54883107,54883863,12.53032,472,54883300,54883663,6.90588,224
chr6,148179601,148179869,.,859,.,19.42549,-1,-1,140,1.021893,2.069394,148179643,148179869,9.67994,135,148179601,148179833,9.74555,103
chr1,133800642,133801197,.,487,.,19.42383,-1,-1,157,0.308382,1.17441,133800642,133801197,14.68611,157,133800694,133800937,4.73772,105
chr8,45975074,45975346,.,959,.,19.41993,-1,-1,136,1.24621,2.3116,45975093,45975346,11.52374,141,45975074,45975307,7.89619,113
chr10,76293286,76293794,.,624,.,19.41973,-1,-1,391,0.536668,1.502856,76293286,76293794,7.66232,376,76293327,76293780,11.75741,107
chr11,81151694,81152807,.,642,.,19.41973,-1,-1,635,0.57337,1.546737,81151694,81152807,7.66232,623,81151713,81152744,11.75741,628
chr12,57538492,57539242,.,642,.,19.41973,-1,-1,375,0.573917,1.547919,57538492,57539242,7.66232,422,57538702,57539189,11.75741,119
chr5,30155075,30155638,.,945,.,19.4176,-1,-1,275,1.214053,2.276686,30155075,30155632,12.59072,365,30155139,30155638,6.82688,121
chr11,75467959,75468423,.,800,.,19.41739,-1,-1,316,0.89888,1.928934,75467959,75468423,13.72832,303,75468002,75468421,5.68907,287
chr16,35938590,35939196,.,750,.,19.41739,-1,-1,248,0.791505,1.806308,35938590,35939196,13.72832,234,35938708,35939035,5.68907,144
chr17,27113421,27114041,.,799,.,19.41739,-1,-1,435,0.895789,1.925928,27113421,27114041,13.72832,403,27113435,27114024,5.68907,454
chr17,35050058,35050652,.,753,.,19.41739,-1,-1,234,0.798923,1.813604,35050058,35050652,13.72832,240,35050067,35050444,5.68907,220
chr7,70358897,70359248,.,794,.,19.41739,-1,-1,169,0.884335,1.913046,70358897,70359248,13.72832,174,70358943,70359121,5.68907,119
chr9,107682395,107682919,.,805,.,19.41739,-1,-1,141,0.909483,1.940114,107682395,107682919,13.72832,139,107682433,107682823,5.68907,105
chr19,4962381,4962661,.,942,.,19.41714,-1,-1,105,1.207446,2.268578,4962381,4962661,11.07318,159,4962392,4962560,8.34396,41
chr6,83135649,83136147,.,729,.,19.41699,-1,-1,158,0.745724,1.75601,83135649,83136144,14.04758,146,83135705,83136147,5.36941,115
chr16,5306715,5307287,.,868,.,19.41585,-1,-1,162,1.04151,2.092286,5306715,5307287,13.34751,157,5306811,5307192,6.06834,72
chr16,23108084,23108531,.,864,.,19.41585,-1,-1,151,1.031586,2.080807,23108084,23108531,13.34751,151,23108113,23108475,6.06834,123
chr10,81403004,81403759,.,734,.,19.41358,-1,-1,411,0.755735,1.767826,81403004,81403759,13.72832,293,81403069,81403612,5.68526,464
chr11,30198210,30198663,.,867,.,19.40675,-1,-1,140,1.038553,2.088998,30198210,30198663,13.08979,138,30198233,30198648,6.31696,120
chr15,99082803,99083111,.,866,.,19.40675,-1,-1,199,1.036531,2.087355,99082803,99083111,13.08979,150,99082916,99083078,6.31696,135
chr8,22805358,22805736,.,932,.,19.40532,-1,-1,223,1.185691,2.246844,22805358,22805736,11.16833,200,22805419,22805736,8.23699,186
chr17,25957494,25957899,.,945,.,19.39992,-1,-1,224,1.213292,2.276333,25957494,25957899,12.45127,242,25957599,25957811,6.94865,101
chr1,184727294,184728106,.,954,.,19.39816,-1,-1,284,1.234129,2.299763,184727294,184728106,11.81274,247,184727297,184727826,7.58542,319
chr11,68811567,68811893,.,952,.,19.39816,-1,-1,158,1.229644,2.293696,68811567,68811893,11.81274,155,68811611,68811778,7.58542,117
chr11,94485975,94486323,.,970,.,19.39816,-1,-1,168,1.267559,2.336121,94485975,94486323,11.81274,188,94486037,94486255,7.58542,86
chr14,72980161,72980474,.,962,.,19.39816,-1,-1,161,1.252813,2.318777,72980161,72980472,11.81274,157,72980207,72980474,7.58542,120
chr15,76306171,76306759,.,938,.,19.39816,-1,-1,200,1.199036,2.259804,76306171,76306759,11.81274,188,76306246,76306512,7.58542,138
chr15,80115726,80116246,.,952,.,19.39816,-1,-1,366,1.229096,2.29334,80115726,80116239,11.81274,360,80115959,80116246,7.58542,140
chr15,81850813,81851422,.,956,.,19.39816,-1,-1,330,1.236361,2.30263,81850813,81851422,11.81274,331,81850882,81851285,7.58542,260
chr15,89155589,89156273,.,944,.,19.39816,-1,-1,374,1.213027,2.27492,89155589,89156273,11.81274,384,89155682,89156098,7.58542,272
chr15,99717369,99718222,.,948,.,19.39816,-1,-1,393,1.222026,2.284838,99717369,99718222,11.81274,446,99717591,99717955,7.58542,118
chr17,26090019,26090511,.,958,.,19.39816,-1,-1,237,1.243193,2.309085,26090019,26090511,11.81274,162,26090099,26090442,7.58542,233
chr19,3719162,3719754,.,967,.,19.39816,-1,-1,355,1.263964,2.330684,3719162,3719754,11.81274,356,3719387,3719666,7.58542,129
chr2,164899222,164899492,.,961,.,19.39816,-1,-1,126,1.250601,2.315547,164899222,164899492,11.81274,121,164899239,164899429,7.58542,115
chr2,170211306,170211644,.,953,.,19.39816,-1,-1,167,1.231921,2.296547,170211306,170211644,11.81274,159,170211383,170211603,7.58542,99
chr4,141616287,141616659,.,974,.,19.39816,-1,-1,104,1.27745,2.347463,141616287,141616659,11.81274,107,141616317,141616506,7.58542,71
chr4,156077533,156078351,.,977,.,19.39816,-1,-1,542,1.282307,2.353326,156077533,156078351,11.81274,541,156077718,156078210,7.58542,359
chr5,137030013,137030502,.,972,.,19.39816,-1,-1,201,1.271571,2.343061,137030013,137030502,11.81274,202,137030066,137030367,7.58542,148
chr5,139812902,139813439,.,947,.,19.39816,-1,-1,223,1.219382,2.282709,139812902,139813439,11.81274,223,139812994,139813169,7.58542,131
chr6,48742603,48743189,.,946,.,19.39816,-1,-1,283,1.215375,2.278455,48742603,48743189,11.81274,188,48742704,48743110,7.58542,277
chr7,4929252,4929535,.,951,.,19.39816,-1,-1,94,1.228155,2.291208,4929252,4929535,11.81274,150,4929252,4929430,7.58542,38
chr7,66689040,66689741,.,973,.,19.39816,-1,-1,356,1.273151,2.344896,66689040,66689741,11.81274,357,66689179,66689543,7.58542,217
chr11,49088118,49088611,.,733,.,19.39236,-1,-1,371,0.755704,1.76755,49088118,49088611,13.72832,366,49088421,49088601,5.66404,73
chr11,120373830,120374357,.,944,.,19.38625,-1,-1,262,1.213049,2.275626,120373831,120374357,11.17421,260,120373830,120374348,8.21204,137
chr15,88712507,88712793,.,792,.,19.3844,-1,-1,133,0.879681,1.909454,88712507,88712793,13.69533,129,88712530,88712767,5.68907,115
chr10,82178341,82178652,.,806,.,19.37981,-1,-1,159,0.912775,1.942226,82178341,82178652,13.31147,161,82178362,82178606,6.06834,136
chr17,29093521,29093843,.,482,.,19.37926,-1,-1,172,0.300611,1.161662,29093521,29093843,14.79409,162,29093551,29093748,4.58517,153
chr16,94713777,94714087,.,863,.,19.37894,-1,-1,125,1.030992,2.080479,94713777,94714087,9.89716,106,94713835,94714028,9.48178,86
chr2,130144998,130145226,.,851,.,19.37894,-1,-1,88,1.008347,2.05166,130144998,130145226,9.89716,86,130144999,130145201,9.48178,90
chr3,9250167,9250805,.,868,.,19.37894,-1,-1,188,1.041103,2.091956,9250167,9250805,9.89716,192,9250171,9250483,9.48178,181
chr5,121864709,121864972,.,877,.,19.37894,-1,-1,103,1.064732,2.113699,121864709,121864972,9.89716,101,121864718,121864911,9.48178,97
chr6,121413083,121413553,.,876,.,19.37894,-1,-1,363,1.061436,2.111722,121413083,121413552,9.89716,360,121413220,121413553,9.48178,229
chr7,142658210,142658553,.,880,.,19.37894,-1,-1,189,1.06884,2.120315,142658223,142658553,9.89716,176,142658210,142658543,9.48178,190
chrX,64276351,64277095,.,877,.,19.37894,-1,-1,537,1.062653,2.112052,64276351,64277095,9.89716,426,64276755,64277089,9.48178,245
chr14,20479547,20480155,.,939,.,19.36479,-1,-1,462,1.202324,2.263312,20479547,20480151,11.81274,462,20479592,20480155,7.55205,418
chr9,95954586,95955168,.,932,.,19.36479,-1,-1,236,1.184365,2.244749,95954586,95955168,11.81274,241,95954697,95955113,7.55205,120
chr19,25720514,25720715,.,683,.,19.35971,-1,-1,127,0.654776,1.646736,25720514,25720715,7.98158,139,25720519,25720711,11.37813,111
chr15,99601113,99601772,.,722,.,19.35738,-1,-1,496,0.732765,1.739942,99601113,99601772,14.04758,499,99601516,99601740,5.3098,90
chr7,44952626,44952864,.,720,.,19.35738,-1,-1,87,0.72786,1.735612,44952626,44952864,14.04758,93,44952677,44952832,5.3098,31
chr8,70836728,70837353,.,692,.,19.35738,-1,-1,449,0.670016,1.667031,70836728,70837353,14.04758,452,70837122,70837285,5.3098,52
chr8,88647176,88647597,.,686,.,19.35738,-1,-1,258,0.659649,1.65261,88647176,88647597,14.04758,276,88647268,88647522,5.3098,148
chrX,140600326,140600663,.,620,.,19.35738,-1,-1,189,0.53176,1.495104,140600326,140600663,14.04758,191,140600475,140600634,5.3098,39
chr11,3517521,3517849,.,913,.,19.35505,-1,-1,126,1.145484,2.200928,3517521,3517849,10.53569,116,3517564,3517751,8.81936,94
chr15,92396747,92397582,.,834,.,19.34957,-1,-1,397,0.970461,2.008778,92396747,92397582,9.38393,401,92396805,92397507,9.96564,335
chr3,135212466,135212808,.,930,.,19.34677,-1,-1,201,1.179662,2.240217,135212466,135212808,10.62353,154,135212468,135212799,8.72324,246
chr18,73623062,73623324,.,960,.,19.34594,-1,-1,146,1.246225,2.311959,73623062,73623324,11.71312,155,73623085,73623269,7.63282,115
chr15,81465706,81466611,.,958,.,19.34561,-1,-1,558,1.243202,2.309444,81465706,81466611,11.52374,532,81466068,81466557,7.82187,222
chr4,55514779,55515213,.,943,.,19.34371,-1,-1,213,1.209793,2.272452,55514779,55515213,11.81274,278,55514785,55515190,7.53097,143
chr10,60931805,60932337,.,948,.,19.33815,-1,-1,129,1.219758,2.283418,60931805,60932337,12.132,133,60931882,60932081,7.20615,48
chr10,80583730,80584260,.,953,.,19.33815,-1,-1,145,1.231261,2.29619,80583730,80584260,12.132,144,80583741,80583972,7.20615,135
chr11,83412441,83412806,.,950,.,19.33815,-1,-1,183,1.22716,2.28979,83412441,83412806,12.132,181,83412522,83412717,7.20615,105
chr11,94409157,94409854,.,937,.,19.33815,-1,-1,233,1.196624,2.257352,94409157,94409854,12.132,232,94409217,94409539,7.20615,174
chr13,97930791,97931214,.,962,.,19.33815,-1,-1,215,1.252716,2.318059,97930791,97931214,12.132,244,97930874,97931084,7.20615,104
chr14,25738525,25739106,.,923,.,19.33815,-1,-1,434,1.167791,2.224602,25738525,25739106,12.132,426,25738834,25739084,7.20615,133
chr15,102744023,102744272,.,933,.,19.33815,-1,-1,135,1.186497,2.247893,102744023,102744258,12.132,125,102744073,102744272,7.20615,96
chr2,19445244,19445883,.,939,.,19.33815,-1,-1,380,1.200654,2.261557,19445244,19445883,12.132,385,19445493,19445871,7.20615,126
chr2,157020568,157021490,.,948,.,19.33815,-1,-1,533,1.21986,2.283773,157020568,157021490,12.132,553,157020580,157021258,7.20615,501
chrX,93922619,93923116,.,940,.,19.33815,-1,-1,383,1.20326,2.264013,93922619,93923116,12.132,394,93922909,93923083,7.20615,83
chr7,127588779,127589137,.,574,.,19.32712,-1,-1,75,0.443939,1.383916,127588790,127589137,7.19044,63,127588779,127589002,12.13668,76
chr7,45717981,45718412,.,911,.,19.32191,-1,-1,209,1.141142,2.194462,45717981,45718412,12.12559,211,45718106,45718326,7.19632,83
chr11,18876899,18877164,.,882,.,19.31893,-1,-1,117,1.072625,2.125305,18876899,18877164,10.21642,114,18876904,18877107,9.10251,116
chr11,76666318,76666694,.,907,.,19.31893,-1,-1,117,1.134575,2.18668,76666318,76666694,10.21642,103,76666377,76666557,9.10251,72
chr3,36552474,36552881,.,891,.,19.31893,-1,-1,192,1.093919,2.146375,36552474,36552881,10.21642,251,36552486,36552783,9.10251,121
chr3,95684402,95684649,.,886,.,19.31893,-1,-1,132,1.082058,2.135652,95684402,95684649,10.21642,115,95684458,95684641,9.10251,94
chr3,144446895,144447197,.,911,.,19.31893,-1,-1,141,1.141527,2.195819,144446895,144447197,10.21642,132,144446934,144447142,9.10251,112
chr4,73790606,73791180,.,908,.,19.31893,-1,-1,127,1.136562,2.189045,73790606,73791136,10.21642,139,73790613,73791180,9.10251,108
chr6,52313922,52314432,.,895,.,19.31893,-1,-1,149,1.104145,2.156094,52313922,52314432,10.21642,152,52313942,52314410,9.10251,127
chr8,24948671,24949016,.,880,.,19.31893,-1,-1,176,1.06885,2.120647,24948671,24949016,10.21642,184,24948687,24948979,9.10251,152
chr8,71488754,71489505,.,886,.,19.31893,-1,-1,467,1.081816,2.134983,71488754,71489505,10.21642,480,71488781,71489319,9.10251,428
chr8,94405049,94405261,.,887,.,19.31893,-1,-1,113,1.083102,2.136321,94405049,94405261,10.21642,108,94405057,94405254,9.10251,110
chr8,126138656,126139505,.,888,.,19.31893,-1,-1,315,1.085891,2.139331,126138656,126139505,10.21642,276,126138791,126139177,9.10251,220
chr9,55430144,55430432,.,893,.,19.31893,-1,-1,131,1.09822,2.151401,55430144,55430432,10.21642,147,55430182,55430387,9.10251,78
chr9,91355535,91355859,.,884,.,19.31893,-1,-1,133,1.076746,2.129309,91355535,91355859,10.21642,133,91355536,91355809,9.10251,133
chr6,124860853,124861788,.,888,.,19.31892,-1,-1,257,1.08682,2.140336,124860853,124861788,10.21642,125,124861198,124861739,9.1025,96
chr4,3574578,3575122,.,801,.,19.31637,-1,-1,114,0.900074,1.93074,3574598,3575122,8.98806,137,3574578,3575024,10.32831,72
chr3,8510129,8510661,.,913,.,19.31427,-1,-1,317,1.144127,2.199905,8510129,8510661,12.132,343,8510180,8510549,7.18227,240
chr8,84004398,84004920,.,899,.,19.31093,-1,-1,188,1.113674,2.166146,84004398,84004920,10.31553,187,84004440,84004741,8.9954,148
chr11,120098929,120099507,.,929,.,19.30132,-1,-1,126,1.177211,2.237429,120098929,120099507,11.74927,125,120098973,120099361,7.55205,83
chr18,25755053,25755562,.,706,.,19.29971,-1,-1,193,0.697626,1.70177,25755053,25755562,8.30084,71,25755086,25755500,10.99887,77
chr17,24163024,24163377,.,943,.,19.29854,-1,-1,200,1.209171,2.271042,24163024,24163377,11.71312,154,24163140,24163336,7.58542,131
chr10,75036935,75037487,.,500,.,19.29737,-1,-1,304,0.325683,1.205043,75036935,75037487,14.36685,275,75037157,75037366,4.93052,111
chr11,101176154,101176565,.,606,.,19.29737,-1,-1,201,0.505923,1.461712,101176154,101176565,14.36685,149,101176215,101176547,4.93052,193
chr15,98643242,98643919,.,546,.,19.29737,-1,-1,279,0.397985,1.315546,98643242,98643919,14.36685,321,98643329,98643632,4.93052,151
chr2,167037799,167038168,.,596,.,19.29737,-1,-1,153,0.486623,1.43668,167037799,167038168,14.36685,157,167037882,167038059,4.93052,67
chr8,25993902,25994275,.,803,.,19.29263,-1,-1,249,0.902717,1.934061,25993902,25994275,13.40906,229,25994066,25994269,5.88357,105
chr13,76018438,76018806,.,928,.,19.2889,-1,-1,188,1.177176,2.237081,76018438,76018806,10.9854,197,76018500,76018767,8.3035,118
chr9,56089821,56090471,.,938,.,19.28132,-1,-1,336,1.199405,2.260505,56089821,56090471,11.49348,173,56089866,56090415,7.78784,82
chr8,120264777,120265159,.,949,.,19.28031,-1,-1,165,1.22455,2.286607,120264777,120265159,11.98469,151,120264820,120265097,7.29562,137
chr14,64440414,64441057,.,901,.,19.27833,-1,-1,188,1.116898,2.1712,64440414,64441024,12.71439,138,64440429,64441057,6.56394,224
chr1,73924825,73925572,.,902,.,19.27815,-1,-1,389,1.120769,2.172885,73924825,73925572,12.45127,391,73925093,73925434,6.82688,119
chr1,84839707,84840329,.,932,.,19.27815,-1,-1,243,1.184912,2.245098,84839707,84840329,12.45127,247,84839794,84840269,6.82688,153
chr1,121527319,121527942,.,919,.,19.27815,-1,-1,351,1.158112,2.214974,121527319,121527942,12.45127,390,121527400,121527825,6.82688,231
chr1,133068620,133069035,.,919,.,19.27815,-1,-1,153,1.157601,2.214288,133068620,133069035,12.45127,156,133068638,133068930,6.82688,132
chr10,77032477,77033530,.,922,.,19.27815,-1,-1,276,1.16403,2.220819,77032477,77033530,12.45127,309,77032621,77032891,6.82688,100
chr14,51996870,51997280,.,920,.,19.27815,-1,-1,263,1.160041,2.216692,51996870,51997280,12.45127,258,51996999,51997261,6.82688,139
chr15,74580452,74580813,.,934,.,19.27815,-1,-1,145,1.189771,2.250346,74580452,74580813,12.45127,135,74580476,74580792,6.82688,131
chr15,79120659,79120993,.,928,.,19.27815,-1,-1,204,1.177165,2.236734,79120659,79120993,12.45127,208,79120800,79120993,6.82688,60
chr17,29326316,29326954,.,927,.,19.27815,-1,-1,367,1.173811,2.23291,29326316,29326954,12.45127,350,29326563,29326921,6.82688,137
chr4,137296225,137296818,.,944,.,19.27815,-1,-1,244,1.2129,2.274568,137296225,137296818,12.45127,235,137296349,137296788,6.82688,130
chrX,162976812,162977043,.,933,.,19.27815,-1,-1,130,1.186415,2.247544,162976812,162977043,12.45127,124,162976841,162977012,6.82688,107
